"Customer ID","Product ID"
DB-13210,OFF-ST-10001837
SP-20860,FUR-FU-10001706
SP-20860,OFF-PA-10001970
Dl-13600,OFF-ST-10002957
Dl-13600,OFF-LA-10002312
LH-17020,OFF-EN-10002600
LH-17020,OFF-BI-10003274
LH-17020,FUR-BO-10004467
AD-10180,OFF-PA-10000675
KT-16465,OFF-PA-10002259
KT-16465,FUR-CH-10004287
KT-16465,OFF-PA-10000482
PJ-19015,OFF-ST-10004835
MC-18100,FUR-TA-10004086
BO-11350,OFF-LA-10000305
DP-13000,OFF-PA-10000806
TM-21490,FUR-FU-10004018
TM-21490,TEC-PH-10002660
DV-13045,OFF-EN-10001509
DV-13045,OFF-LA-10003148
AH-10690,FUR-TA-10002645
AH-10690,TEC-AC-10003033
AH-10690,OFF-LA-10001297
AB-10165,FUR-CH-10002017
JS-15940,FUR-FU-10001546
BV-11245,FUR-FU-10000629
BV-11245,OFF-ST-10000036
BV-11245,TEC-PH-10002583
NC-18415,FUR-CH-10003774
NC-18415,OFF-AR-10003876
NC-18415,OFF-BI-10003527
SU-20665,OFF-LA-10004559
SU-20665,OFF-SU-10002573
DJ-13510,FUR-FU-10000222
DJ-13510,OFF-EN-10001219
DL-12865,FUR-CH-10002304
Dp-13240,FUR-FU-10002364
Dp-13240,FUR-FU-10004864
Dp-13240,OFF-PA-10003172
Dp-13240,OFF-BI-10000977
Dp-13240,FUR-TA-10000198
Dp-13240,OFF-BI-10003984
Dp-13240,FUR-FU-10003691
TM-21010,OFF-PA-10004082
TZ-21580,OFF-AR-10003723
TZ-21580,FUR-FU-10004270
SC-20260,OFF-AR-10003183
LS-17230,OFF-PA-10002005
MV-18190,TEC-PH-10000149
BD-11620,OFF-BI-10001524
CV-12295,FUR-FU-10004748
CV-12295,OFF-BI-10001460
CV-12295,OFF-SU-10002503
KB-16315,FUR-FU-10001731
KB-16315,OFF-PA-10002160
KB-16315,OFF-PA-10002659
ME-18010,OFF-BI-10001636
AJ-10780,OFF-PA-10000062
DV-13465,OFF-ST-10002554
DV-13465,OFF-EN-10001509
DV-13465,TEC-AC-10002018
DV-13465,TEC-AC-10002637
JK-15325,OFF-EN-10001509
JK-15325,TEC-PH-10004922
SH-20395,TEC-AC-10002550
SC-20725,OFF-ST-10003208
SC-20725,OFF-BI-10003981
SC-20725,OFF-BI-10001031
CS-12250,OFF-BI-10003676
CS-12250,OFF-PA-10004082
LH-16900,OFF-PA-10001019
YC-21895,OFF-PA-10004665
YC-21895,TEC-PH-10002447
CY-12745,OFF-BI-10000014
AH-10030,FUR-CH-10002439
AH-10030,OFF-PA-10003063
AR-10540,OFF-BI-10002982
SS-20590,TEC-AC-10004510
SS-20590,OFF-ST-10000321
SS-20590,OFF-AR-10004602
DW-13585,FUR-BO-10003433
NC-18625,OFF-ST-10001496
CD-11920,FUR-FU-10000672
CD-11920,OFF-AP-10001293
DW-13195,OFF-AP-10000692
EH-13990,TEC-PH-10004539
BD-11320,TEC-PH-10002923
BD-11320,OFF-LA-10004689
BD-11320,OFF-ST-10001228
KH-16630,OFF-PA-10003302
NH-18610,FUR-FU-10004665
NH-18610,FUR-FU-10004188
AG-10495,OFF-PA-10003177
AG-10495,FUR-TA-10002607
AG-10495,OFF-PA-10001166
RP-19855,TEC-AC-10004510
RP-19855,OFF-AR-10004062
NB-18655,OFF-EN-10000056
NB-18655,OFF-ST-10001469
JM-15580,OFF-PA-10000551
JM-15580,TEC-MA-10000423
DM-13525,OFF-PA-10001870
DM-13525,OFF-FA-10001843
DM-13525,OFF-PA-10002036
CC-12220,TEC-PH-10001760
CC-12220,TEC-PH-10000673
GA-14725,OFF-BI-10000829
CV-12805,TEC-PH-10001924
CV-12805,TEC-AC-10004864
CV-12805,OFF-LA-10004345
NC-18535,OFF-BI-10000088
GR-14560,OFF-LA-10002787
GR-14560,OFF-LA-10001569
GR-14560,OFF-BI-10002429
GR-14560,FUR-BO-10000362
JG-15805,OFF-PA-10003016
EB-13750,FUR-FU-10002501
MC-17605,OFF-AP-10003622
BM-11650,OFF-BI-10002764
HF-14995,FUR-BO-10001798
ML-18265,TEC-AC-10000158
ML-18265,TEC-AC-10000303
AH-10195,OFF-BI-10003910
AH-10195,OFF-BI-10000138
TZ-21580,TEC-PH-10002398
TZ-21580,TEC-AC-10003399
TZ-21580,OFF-FA-10000992
DM-13345,OFF-PA-10003022
DM-13345,OFF-BI-10002854
DM-13345,OFF-BI-10001670
DM-13345,OFF-ST-10001837
TS-21505,OFF-BI-10002012
TS-21505,TEC-AC-10004992
TB-21625,TEC-PH-10003171
LC-16870,OFF-AP-10000390
LC-16870,OFF-PA-10004888
LC-16870,TEC-PH-10004188
AM-10360,OFF-BI-10004099
JE-15715,OFF-PA-10004621
JE-15715,TEC-PH-10002103
CS-11950,TEC-PH-10002789
CS-11950,TEC-AC-10003289
PF-19225,OFF-BI-10000138
PJ-18835,OFF-PA-10001215
JF-15490,OFF-AR-10001545
NM-18520,TEC-AC-10003870
NM-18520,FUR-FU-10001085
MH-17290,FUR-BO-10004218
SZ-20035,OFF-ST-10003455
PR-18880,FUR-FU-10001967
FC-14245,OFF-AP-10000938
FC-14245,OFF-BI-10002799
LH-16750,OFF-AR-10000246
RM-19675,OFF-AP-10000275
RM-19675,TEC-AC-10000892
DM-13525,FUR-FU-10001591
DM-13525,OFF-BI-10001787
DM-13525,FUR-FU-10003192
EH-14185,OFF-BI-10004600
TC-21295,OFF-AR-10002335
AI-10855,OFF-PA-10000859
JM-15535,TEC-AC-10003198
JM-15535,OFF-BI-10001900
JM-15535,OFF-AR-10000614
BE-11335,OFF-EN-10003040
DR-12880,TEC-PH-10003442
DR-12880,TEC-AC-10002800
TA-21385,OFF-SU-10000157
TA-21385,TEC-AC-10001542
TA-21385,OFF-BI-10004519
TA-21385,FUR-FU-10003464
PJ-18835,OFF-PA-10004733
MC-17605,OFF-ST-10001325
MC-17605,OFF-AR-10003056
BS-11755,OFF-FA-10000089
BS-11755,FUR-FU-10004093
PK-19075,OFF-BI-10004022
PK-19075,FUR-TA-10001771
TS-21205,OFF-ST-10002301
BD-11725,FUR-FU-10001706
TS-21340,OFF-BI-10003676
TS-21340,OFF-PA-10000659
TS-21340,OFF-EN-10002504
TS-21340,FUR-BO-10001972
ST-20530,OFF-PA-10000466
DB-13210,FUR-CH-10002774
KF-16285,FUR-CH-10000454
KF-16285,OFF-PA-10004888
JM-16195,OFF-AP-10003842
TS-21505,FUR-FU-10000320
TS-21505,OFF-ST-10002554
TS-21505,FUR-BO-10000468
YC-21895,OFF-ST-10004459
Dp-13240,OFF-LA-10002312
Dp-13240,OFF-ST-10001291
Dp-13240,OFF-PA-10003022
KB-16240,OFF-BI-10001097
CS-12250,TEC-PH-10001336
CS-12250,TEC-AC-10002305
CS-12250,TEC-AC-10003610
CS-12250,OFF-ST-10002301
EB-13870,FUR-CH-10002044
PB-19150,OFF-EN-10001099
MT-18070,OFF-BI-10004140
BF-11020,TEC-PH-10004897
BF-11020,OFF-LA-10000262
BF-11020,OFF-AP-10002222
BF-11020,FUR-CH-10003774
CG-12520,OFF-ST-10000615
DH-13675,OFF-SU-10001225
DH-13675,OFF-LA-10002043
DH-13675,FUR-BO-10000330
SC-20440,OFF-BI-10001249
HG-15025,TEC-AC-10004469
MM-18055,OFF-AR-10001177
MM-18055,OFF-LA-10000634
MM-18055,TEC-AC-10004708
MM-18055,FUR-CH-10002084
MM-18055,OFF-PA-10004519
TH-21115,FUR-FU-10001847
TH-21115,OFF-AP-10001962
TH-21115,OFF-EN-10003845
TH-21115,TEC-PH-10001817
JE-15745,OFF-PA-10000167
PG-18820,OFF-EN-10002973
MB-17305,FUR-FU-10001588
JD-16015,OFF-PA-10001736
JD-16015,TEC-PH-10002185
JH-15430,OFF-PA-10000069
EN-13780,TEC-PH-10001795
EN-13780,OFF-AP-10004540
EN-13780,TEC-PH-10001527
KC-16255,TEC-AC-10003870
MS-17980,FUR-CH-10004540
MS-17980,FUR-FU-10004093
MS-17980,OFF-AR-10000716
MS-17980,OFF-PA-10002709
MS-17980,TEC-AC-10000580
CK-12205,OFF-BI-10000829
CK-12205,OFF-AP-10004859
SJ-20125,OFF-PA-10000575
EA-14035,OFF-AR-10002804
MG-17890,OFF-FA-10002676
AB-10255,OFF-PA-10003465
SC-20260,TEC-PH-10000011
TB-21355,OFF-PA-10004381
JK-16090,TEC-PH-10001795
CK-12595,TEC-AC-10001109
CK-12595,TEC-AC-10003038
CK-12595,TEC-AC-10003174
CK-12595,OFF-PA-10000157
CK-12595,OFF-BI-10001721
CK-12595,OFF-BI-10000591
CK-12595,OFF-PA-10001534
SS-20590,OFF-BI-10002071
LE-16810,FUR-CH-10000513
LE-16810,OFF-BI-10003274
LE-16810,OFF-SU-10000381
ES-14080,FUR-TA-10001086
ES-14080,OFF-BI-10000174
ES-14080,OFF-BI-10002103
MG-17890,OFF-ST-10001590
JM-16195,FUR-FU-10002396
JM-16195,TEC-PH-10002807
SG-20470,OFF-AP-10004859
SG-20470,TEC-AC-10003447
DB-12970,OFF-AR-10003183
DB-12970,OFF-SU-10000432
DB-12970,TEC-AC-10003832
DB-12970,OFF-PA-10004100
DB-12970,FUR-BO-10004467
JW-15220,FUR-FU-10002963
KD-16495,FUR-FU-10003829
KD-16495,OFF-AR-10003582
IL-15100,OFF-PA-10000048
IL-15100,OFF-ST-10000078
IL-15100,OFF-LA-10004853
JE-15610,OFF-BI-10001153
JE-15610,TEC-CO-10001449
JE-15610,OFF-BI-10000474
SU-20665,OFF-AR-10000799
SU-20665,TEC-MA-10002109
SU-20665,OFF-AR-10003338
SU-20665,FUR-CH-10003606
SU-20665,TEC-CO-10001449
SU-20665,OFF-PA-10001934
SU-20665,TEC-PH-10001527
EA-14035,OFF-PA-10001033
EA-14035,OFF-BI-10003719
EA-14035,OFF-PA-10003036
EA-14035,TEC-PH-10001870
EA-14035,TEC-PH-10001809
RF-19840,FUR-FU-10004864
RF-19840,OFF-AP-10002350
LC-17050,OFF-AR-10003829
LC-17050,FUR-CH-10003833
LC-17050,OFF-PA-10000143
PS-18970,FUR-FU-10000076
PS-18970,OFF-AR-10000462
JO-15280,FUR-FU-10003829
VP-21730,OFF-ST-10002182
VP-21730,TEC-PH-10001468
VP-21730,OFF-ST-10001809
GA-14725,OFF-FA-10001561
DB-13615,OFF-ST-10000615
DB-13615,OFF-ST-10003816
ML-17395,FUR-CH-10002880
ML-17395,OFF-BI-10004738
JH-15430,OFF-BI-10003984
BP-11095,TEC-PH-10000984
BP-11095,TEC-PH-10001944
SB-20185,OFF-BI-10002735
SV-20785,OFF-SU-10001165
SV-20785,OFF-AR-10000614
DO-13435,OFF-AR-10004010
DO-13435,OFF-EN-10004030
DO-13435,TEC-AC-10003023
TB-21355,OFF-ST-10003572
TB-21355,OFF-PA-10004353
BS-11380,OFF-BI-10003718
FM-14215,FUR-FU-10001546
FM-14215,FUR-CH-10002880
JL-15835,OFF-AR-10001547
AF-10870,OFF-AP-10001626
BG-11035,TEC-AC-10003033
MB-17305,TEC-AC-10002323
HW-14935,TEC-AC-10002049
HW-14935,TEC-AC-10002253
JP-15460,OFF-AR-10002399
JP-15460,OFF-AP-10002118
JP-15460,OFF-AR-10001954
DV-13045,FUR-FU-10001591
CM-12190,OFF-ST-10004186
SC-20695,TEC-AC-10001908
SC-20695,OFF-AR-10000817
SC-20695,FUR-CH-10004218
SC-20695,FUR-FU-10000755
VW-21775,TEC-AC-10003063
VW-21775,TEC-AC-10002637
PP-18955,FUR-FU-10001706
PP-18955,FUR-TA-10002958
DR-12880,OFF-LA-10004689
DR-12880,FUR-CH-10001545
RB-19465,FUR-TA-10002530
NF-18385,TEC-AC-10001432
NF-18385,FUR-TA-10003715
NF-18385,OFF-BI-10003291
CR-12580,OFF-BI-10004187
SU-20665,OFF-BI-10000666
SC-20050,OFF-BI-10002225
SC-20050,TEC-AC-10000474
GM-14440,FUR-CH-10004287
GM-14440,FUR-CH-10000595
JK-15640,OFF-PA-10003063
AT-10435,OFF-AR-10000246
DB-12910,FUR-FU-10003274
AH-10690,OFF-EN-10004147
SJ-20125,OFF-BI-10002103
HM-14860,FUR-FU-10004018
AG-10495,FUR-FU-10001473
JB-16000,OFF-PA-10001800
AJ-10795,OFF-PA-10004609
AJ-10795,OFF-EN-10002592
AJ-10795,OFF-ST-10002957
AJ-10795,FUR-BO-10002613
MM-18280,OFF-PA-10001033
TH-21235,OFF-AR-10000940
AH-10120,OFF-BI-10001670
AH-10120,OFF-AR-10004078
AH-10120,OFF-PA-10003036
AH-10120,TEC-AC-10000991
AH-10120,FUR-TA-10002530
AH-10120,OFF-LA-10000407
AH-10120,TEC-PH-10004833
CL-12700,FUR-FU-10002671
CL-12700,OFF-ST-10001370
JG-15310,OFF-AR-10000914
JG-15310,OFF-BI-10001116
JG-15310,OFF-ST-10002276
JG-15310,OFF-ST-10004340
SE-20110,OFF-LA-10004093
SE-20110,OFF-BI-10004728
SE-20110,TEC-AC-10003095
TG-21640,FUR-FU-10003192
TG-21640,TEC-PH-10004522
SH-19975,OFF-EN-10003068
SH-19975,OFF-PA-10001204
MC-17275,OFF-PA-10003953
PJ-18835,TEC-PH-10001552
PJ-18835,TEC-AC-10004877
ZC-21910,FUR-FU-10000193
SC-20680,OFF-FA-10000735
SC-20680,OFF-PA-10002120
BP-11230,OFF-BI-10001249
BP-11230,OFF-PA-10001569
RD-19585,OFF-PA-10004248
RD-19585,TEC-PH-10001128
RD-19585,OFF-AP-10003842
CK-12205,OFF-FA-10000621
CK-12205,FUR-FU-10003623
CK-12205,OFF-EN-10000781
RB-19705,FUR-CH-10002044
KM-16225,OFF-AR-10000817
KM-16225,TEC-PH-10004667
KM-16225,OFF-PA-10000143
KM-16225,FUR-CH-10000785
AH-10465,FUR-TA-10001676
AG-10765,OFF-BI-10004224
EB-14170,OFF-LA-10002312
PG-18895,OFF-PA-10003022
CA-12055,OFF-EN-10001532
CA-12055,TEC-AC-10004855
SS-20875,OFF-AR-10003829
SS-20875,FUR-TA-10002645
SS-20875,TEC-AC-10003033
RP-19390,OFF-SU-10002522
SC-20440,OFF-BI-10004828
NW-18400,FUR-FU-10001095
NW-18400,OFF-SU-10000157
NW-18400,FUR-CH-10002647
NW-18400,TEC-CO-10004115
NW-18400,OFF-PA-10003363
KW-16435,TEC-PH-10003092
HR-14770,TEC-PH-10003655
AG-10900,OFF-ST-10001476
BM-11650,TEC-AC-10002049
BM-11650,TEC-PH-10003875
BM-11650,OFF-EN-10003286
BM-11650,OFF-AP-10003971
RD-19720,OFF-ST-10001031
KB-16585,OFF-FA-10000304
KB-16585,TEC-AC-10000358
KB-16585,TEC-AC-10002800
DW-13585,OFF-PA-10004735
VG-21805,OFF-ST-10002574
DR-12880,TEC-AC-10004171
AH-10690,TEC-PH-10002922
JP-15520,TEC-AC-10003023
JP-15520,OFF-AP-10003590
JP-15520,OFF-LA-10003510
JP-15520,FUR-BO-10003159
JP-15520,OFF-PA-10002713
DR-12880,FUR-BO-10002598
DR-12880,OFF-SU-10002537
DR-12880,FUR-FU-10003976
JK-15625,OFF-BI-10000174
MV-17485,OFF-PA-10002893
MV-17485,FUR-FU-10003194
BP-11155,OFF-BI-10004233
DH-13075,OFF-PA-10000232
DH-13075,FUR-FU-10001095
DH-13075,TEC-MA-10004679
DH-13075,OFF-PA-10003651
DH-13075,OFF-PA-10000743
DH-13075,OFF-ST-10002743
DH-13075,FUR-FU-10003829
LH-16900,TEC-PH-10002496
LH-16900,TEC-AC-10002473
LH-16900,TEC-AC-10004877
DK-13090,TEC-PH-10000923
SS-20410,FUR-TA-10001539
FP-14320,OFF-LA-10003498
FP-14320,OFF-LA-10004484
LC-17050,FUR-CH-10000015
AS-10240,OFF-AR-10003732
HG-15025,OFF-AP-10004052
HG-15025,TEC-CO-10002095
BW-11065,FUR-FU-10004270
BH-11710,TEC-MA-10000423
JP-16135,OFF-ST-10001526
JP-16135,OFF-BI-10002194
JM-16195,OFF-AP-10000828
JM-16195,FUR-FU-10001473
FH-14365,FUR-CH-10004983
EB-13870,TEC-PH-10004447
PM-19135,OFF-LA-10004545
AR-10345,TEC-AC-10003116
SS-20875,OFF-LA-10001641
SC-20440,FUR-FU-10000010
SC-20440,OFF-AP-10002651
EA-14035,TEC-CO-10002313
TP-21130,OFF-ST-10001580
BP-11290,FUR-CH-10001545
BP-11290,OFF-BI-10004826
LM-17065,OFF-BI-10000301
KT-16465,OFF-PA-10000994
AP-10915,OFF-AR-10003156
AP-10915,FUR-CH-10000988
JD-15790,TEC-MA-10003329
XP-21865,OFF-AR-10001547
XP-21865,OFF-EN-10003072
XP-21865,OFF-PA-10000726
JK-16090,FUR-BO-10001972
JK-16090,OFF-SU-10004664
JK-16090,OFF-BI-10003676
JK-16090,OFF-AR-10003727
MG-18205,FUR-FU-10003829
PG-18820,OFF-FA-10002280
PG-18820,FUR-CH-10002961
PG-18820,OFF-AP-10002578
PG-18820,FUR-FU-10004848
PG-18820,OFF-BI-10003364
LD-17005,OFF-ST-10002615
LD-17005,FUR-FU-10000521
LD-17005,OFF-LA-10000121
LD-17005,OFF-PA-10001289
CR-12730,FUR-CH-10004495
MN-17935,TEC-PH-10000895
MN-17935,OFF-PA-10000552
RD-19900,TEC-PH-10000376
JP-16135,OFF-AR-10003504
KE-16420,OFF-ST-10000943
KE-16420,FUR-BO-10003441
DL-13315,OFF-AP-10001205
DL-13315,OFF-AR-10002987
KB-16240,FUR-FU-10000723
JD-16150,OFF-PA-10003127
JD-16150,FUR-FU-10000747
JD-16150,TEC-PH-10001795
SR-20740,OFF-PA-10003797
AC-10450,TEC-AC-10002718
LS-17245,TEC-PH-10002170
LS-17245,OFF-BI-10001078
LS-17245,OFF-BI-10001031
LS-17245,OFF-LA-10001158
LS-17245,OFF-LA-10001613
CS-12175,OFF-SU-10000157
CS-12175,OFF-AP-10004868
CS-12175,FUR-TA-10001520
CS-12175,OFF-BI-10001900
AR-10510,OFF-AP-10003971
KB-16405,OFF-PA-10000418
KB-16405,FUR-CH-10004626
KB-16405,FUR-CH-10004860
KB-16405,OFF-AR-10003251
MM-17920,FUR-TA-10004575
MM-17920,FUR-CH-10004754
RF-19735,TEC-AC-10003095
BP-11290,OFF-LA-10000262
BP-11290,FUR-CH-10002961
MJ-17740,OFF-BI-10003876
MJ-17740,TEC-AC-10004396
DO-13645,TEC-PH-10004100
MV-17485,OFF-ST-10000636
MG-17875,OFF-PA-10001972
MG-17875,FUR-FU-10002554
BS-11665,TEC-PH-10003174
BS-11665,OFF-ST-10001418
BS-11665,FUR-FU-10002813
BS-11665,OFF-ST-10000129
BS-11665,OFF-PA-10001639
BS-11665,FUR-CH-10001708
BS-11665,FUR-FU-10001591
PO-19180,OFF-AP-10003849
PO-19180,OFF-ST-10000078
PO-19180,TEC-CO-10001571
PO-19180,OFF-BI-10001658
PO-19180,FUR-FU-10004351
DA-13450,OFF-BI-10003314
AH-10690,OFF-ST-10001505
AH-10690,OFF-SU-10003567
AH-10690,OFF-BI-10002982
AH-10690,FUR-FU-10002364
JK-15730,FUR-BO-10004218
MS-17530,FUR-TA-10002530
JK-15640,OFF-PA-10001526
CM-12235,OFF-PA-10001497
CM-12235,OFF-PA-10003936
CM-12235,OFF-AR-10000716
RS-19420,OFF-AP-10002765
RS-19420,OFF-AR-10004165
RS-19420,FUR-CH-10002335
BP-11185,OFF-AR-10004078
BP-11185,OFF-BI-10002026
MA-17995,FUR-CH-10001215
EB-13705,FUR-TA-10001771
RD-19900,FUR-FU-10004006
ME-17320,OFF-ST-10003282
EH-14005,OFF-BI-10002353
EH-14005,OFF-BI-10004141
FM-14290,OFF-AR-10001954
FG-14260,OFF-BI-10001071
FG-14260,OFF-PA-10003022
FG-14260,OFF-AP-10001293
MV-17485,OFF-PA-10001815
JW-15220,FUR-CH-10001215
JW-15220,OFF-PA-10000100
JW-15220,FUR-CH-10002880
EH-13765,FUR-FU-10004712
EH-13765,OFF-SU-10000151
LS-17245,OFF-BI-10000136
LS-17245,TEC-AC-10003610
BP-11050,OFF-ST-10001837
CC-12220,OFF-PA-10001952
JM-15580,OFF-BI-10002414
RD-19720,OFF-PA-10001790
RD-19720,OFF-ST-10001590
RD-19720,TEC-AC-10003657
SS-20410,OFF-BI-10004876
KD-16495,OFF-ST-10003123
PL-18925,OFF-LA-10003498
PL-18925,OFF-PA-10004947
ZD-21925,FUR-FU-10003799
ZD-21925,TEC-PH-10000673
LS-16945,OFF-EN-10002621
PB-18805,OFF-BI-10004528
PC-18745,FUR-FU-10001889
FM-14290,OFF-PA-10000157
FM-14290,OFF-PA-10002764
FM-14290,OFF-PA-10000143
FM-14290,OFF-LA-10000414
FM-14290,TEC-AC-10003441
KD-16495,OFF-BI-10002353
KD-16495,OFF-AP-10001303
KD-16495,FUR-FU-10003026
KD-16495,OFF-BI-10000632
SC-20680,OFF-ST-10001328
DW-13585,OFF-SU-10004661
PF-19120,OFF-ST-10000617
PF-19120,OFF-LA-10002762
PF-19120,FUR-CH-10001973
PF-19120,OFF-ST-10003058
PF-19120,FUR-BO-10004834
PF-19120,FUR-BO-10002213
PF-19120,TEC-PH-10002170
PF-19120,TEC-AC-10003033
PF-19120,OFF-PA-10004071
PF-19120,TEC-PH-10000169
DK-13225,FUR-TA-10002958
RB-19435,OFF-AR-10001177
GD-14590,TEC-AC-10004975
RA-19885,FUR-TA-10001086
DB-13555,OFF-LA-10000240
DB-13555,FUR-FU-10002107
RL-19615,FUR-BO-10001519
RL-19615,OFF-PA-10004100
RL-19615,TEC-PH-10001363
RL-19615,OFF-ST-10004835
RL-19615,TEC-AC-10002018
RL-19615,TEC-AC-10003033
RB-19465,FUR-FU-10000221
RB-19465,TEC-PH-10001198
RB-19465,TEC-PH-10002564
JF-15295,TEC-PH-10003811
JF-15295,OFF-LA-10004178
RW-19690,TEC-AC-10001465
RW-19690,OFF-AR-10000940
VG-21790,TEC-PH-10001700
JM-15265,FUR-FU-10000771
JM-15265,TEC-AC-10002399
JM-15265,OFF-PA-10004983
JM-15265,OFF-ST-10004258
BE-11455,OFF-BI-10004040
CB-12535,OFF-EN-10003862
CB-12535,TEC-AC-10004571
CB-12535,OFF-AP-10000891
CB-12535,OFF-BI-10002026
SD-20485,OFF-PA-10001826
SG-20890,OFF-AR-10001231
TS-21430,FUR-FU-10000409
TS-21430,FUR-BO-10002545
DK-13225,OFF-AP-10003842
DK-13225,OFF-EN-10004459
DK-13225,FUR-CH-10003746
ML-17395,FUR-FU-10003142
MA-17560,TEC-PH-10001425
MA-17560,OFF-AP-10001626
MA-17560,OFF-PA-10003625
LR-17035,OFF-SU-10004768
LR-17035,OFF-ST-10000777
LR-17035,TEC-PH-10003171
BE-11335,OFF-PA-10001033
CC-12145,OFF-PA-10000418
CC-12145,OFF-BI-10001982
CC-12145,OFF-PA-10002230
CC-12145,FUR-FU-10003577
BD-11770,FUR-BO-10001811
JK-15640,OFF-AP-10003779
DB-13615,OFF-ST-10000676
RR-19525,OFF-ST-10001496
RR-19525,OFF-PA-10003673
SV-20935,TEC-PH-10004614
RB-19465,FUR-TA-10001039
RB-19465,OFF-BI-10000474
RB-19465,FUR-CH-10004698
RB-19465,OFF-ST-10003327
MV-18190,OFF-PA-10000232
EH-14185,OFF-PA-10003657
JS-16030,FUR-FU-10001185
JS-16030,OFF-BI-10003007
JS-16030,OFF-ST-10002485
JS-16030,OFF-PA-10001033
JS-16030,OFF-BI-10000404
JS-16030,FUR-BO-10003546
ES-14020,OFF-BI-10004390
ES-14020,TEC-PH-10001700
ES-14020,FUR-CH-10003396
NS-18640,OFF-ST-10001558
NS-18640,OFF-SU-10004782
NS-18640,FUR-CH-10003298
NS-18640,OFF-AP-10000576
NS-18640,FUR-TA-10003008
SH-19975,FUR-CH-10001708
SH-19975,OFF-PA-10000019
RF-19345,FUR-FU-10002553
RF-19345,OFF-BI-10002103
AG-10390,FUR-FU-10002597
SW-20245,FUR-CH-10003535
KN-16390,TEC-PH-10001527
GB-14530,FUR-FU-10004006
CL-12565,OFF-PA-10000595
CL-12565,OFF-ST-10000798
CL-12565,TEC-MA-10004002
CL-12565,OFF-EN-10003296
CL-12565,TEC-PH-10004345
KF-16285,OFF-PA-10004405
KF-16285,TEC-PH-10002885
AY-10555,FUR-FU-10000747
AY-10555,FUR-FU-10001918
AY-10555,OFF-PA-10003309
AY-10555,OFF-PA-10001977
BD-11635,OFF-AP-10002892
HG-15025,OFF-AP-10002222
HG-15025,TEC-AC-10000158
CB-12025,OFF-EN-10002600
LS-16945,TEC-AC-10004855
DM-13015,OFF-AP-10000938
DM-13015,OFF-PA-10002195
AC-10615,OFF-FA-10002701
AC-10615,TEC-PH-10003589
LT-17110,OFF-AR-10003752
TB-21250,OFF-AR-10003829
AH-10585,FUR-CH-10000155
SS-20140,FUR-FU-10003142
TD-20995,OFF-SU-10001218
PP-18955,FUR-FU-10002963
PG-18820,OFF-AP-10002578
PG-18820,OFF-BI-10003925
AA-10645,FUR-FU-10003347
AA-10645,OFF-BI-10000315
AA-10645,OFF-ST-10002583
AA-10645,OFF-AR-10003469
FA-14230,TEC-PH-10001817
FA-14230,TEC-MA-10001031
TB-21520,FUR-FU-10002088
AH-10075,FUR-CH-10001482
AH-10075,OFF-PA-10001526
BF-11215,FUR-TA-10001771
CP-12340,OFF-BI-10003305
CP-12340,OFF-BI-10001359
LS-17245,OFF-PA-10000483
TS-21655,OFF-AR-10000658
TS-21655,OFF-AP-10001205
JS-15940,OFF-PA-10002586
JS-15940,FUR-FU-10004963
JS-15940,OFF-BI-10002071
NF-18385,OFF-BI-10001617
NF-18385,OFF-PA-10004665
KN-16705,OFF-EN-10001990
KN-16705,OFF-PA-10000587
GA-14725,TEC-AC-10004859
EH-14125,OFF-ST-10001476
EH-14125,OFF-AR-10002804
RA-19285,TEC-CO-10004202
RA-19285,OFF-PA-10001307
RA-19285,OFF-PA-10001667
TT-21070,OFF-LA-10001569
CC-12430,FUR-CH-10000225
CC-12430,FUR-FU-10002191
CC-12430,TEC-MA-10003176
KD-16495,OFF-LA-10004093
BG-11035,OFF-ST-10000025
BG-11035,OFF-FA-10001561
BG-11035,OFF-SU-10001225
FH-14365,OFF-BI-10001718
PG-18820,TEC-AC-10001432
PG-18820,TEC-AC-10003399
PG-18820,OFF-SU-10001574
PG-18820,FUR-FU-10004864
NZ-18565,OFF-ST-10001172
TB-21595,FUR-FU-10002396
JE-15475,OFF-BI-10004040
JE-15475,OFF-AR-10003481
JE-15475,TEC-AC-10000387
JE-15475,OFF-LA-10000262
JE-15475,OFF-BI-10003196
EH-13945,FUR-FU-10004351
BF-10975,OFF-PA-10001870
PC-18745,OFF-BI-10002813
SV-20365,FUR-CH-10003846
SV-20365,TEC-AC-10002647
SV-20365,TEC-AC-10001465
SV-20365,OFF-ST-10000615
SV-20365,OFF-PA-10002713
SV-20365,FUR-CH-10003061
SV-20365,OFF-FA-10000304
SV-20365,FUR-CH-10004086
SV-20365,TEC-PH-10002885
SV-20365,FUR-CH-10001215
SV-20365,TEC-PH-10000215
SV-20365,TEC-AC-10001998
Dp-13240,FUR-TA-10002356
HR-14830,OFF-AR-10002399
WB-21850,OFF-AP-10001563
WB-21850,TEC-AC-10004510
AS-10090,OFF-LA-10001982
AS-10090,OFF-BI-10004141
SP-20920,FUR-CH-10004495
SP-20920,OFF-AP-10002311
SP-20920,OFF-FA-10000585
SP-20920,FUR-CH-10000454
SP-20920,FUR-CH-10003746
SP-20650,OFF-BI-10003291
CM-12655,TEC-PH-10002114
CM-12655,OFF-LA-10001569
JR-16210,TEC-PH-10001425
JR-16210,OFF-AR-10001915
JR-16210,FUR-FU-10004864
JR-16210,FUR-BO-10001972
CB-12415,OFF-ST-10000532
